,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,MedDlyFlo,MedDlyFlo_un,AnnSflo,AnnSflo_un,MedAnnSflo,MedAnnSflo_un,MeanFlo,MeanFlo_un,MedIMSOvMeanFlo,MedIMSOvMeanFlo_un,MedOvMeanFlo,MedOvMeanFlo_un,WaterYield,WaterYieldunit,Runoff,Runoff_un,AnnRunVol,AnnRunVol_un,MedRunoff,MedRunoff_un,MeanDlyDisch,MeanDlyDisch_un,SWE,SWE_un,Evap,Evap_un,ET,ET_un,AET,AET_un,DpAqRech,DpAqRech_un,Infilt,Infilt_un,Rech,Rech_un,Perc,Perc_un,SoilWat,SoilWat_un,MaxFlo,MaxFlo_un,HighFlo,HighFlo_un,PkDlyRunoff,PkDlyRunoff_un,AnnPkRunoff,AnnPkRunoff_un,MeanAnnMaxFlo,MeanAnnMaxFlo_un,PkFlo,PkFlo_un,MeanAnnFldPk,MeanAnnFldPk_un,Qhigh,Qhigh_un,Ann1dayMaxFlo,Ann1dayMaxFlo_un,PkSflo,PkSflo_un,HighFlow,HighFlow_un,Flood_flow,Flood_flow_un,Qp_mean,Qpmean_un,MinFlo,MinFlo_un,LowFlo,LowFlo_un,LF,LF_un,Ann1dayMinFlo,Ann1dayMinFlo_un,DateMaxFlo,DateMaxFlo_un,DatePkRunoff,DatePkRunoff_un,DateAnnMxFldPk,DateAnnMxFldPk_un,DatePkDisch,DatePkDisch_un,DayAnn1dayMaxFlo,DayAnn1dayMaxFlo_un,DatePkSflo,DatePkSflo_un,DateSprFld,DateSprFld_un,dp_mean,dpmean_un,DateMinFlo,DateMinFlo_un,DayAnn1dayMinFlo,DayAnn1dayMinFlo_un
"Islam & Gan, 2014",69,Nelson River,6908,6908,69.02,2040,2069,NA,,,,,,,,,,,,,,,-14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6909,6909,69.02,2040,2069,NA,,,,,,,,,,,,,,,-6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6910,6910,69.02,2040,2069,NA,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6911,6911,69.02,2040,2069,NA,,,,,,,,,,,,,,,-5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6912,6912,69.02,2040,2069,NA,,,,,,,,,,,,,,,-10,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6913,6913,69.02,2040,2069,NA,,,,,,,,,,,,,,,-7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6914,6914,69.02,2040,2069,NA,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6915,6915,69.02,2040,2069,NA,,,,,,,,,,,,,,,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6916,6916,69.02,2040,2069,NA,,,,,,,,,,,,,,,-9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6917,6917,69.02,2040,2069,NA,,,,,,,,,,,,,,,-6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6918,6918,69.02,2040,2069,NA,,,,,,,,,,,,,,,-4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6919,6919,69.02,2040,2069,NA,,,,,,,,,,,,,,,-8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6920,6920,69.02,2040,2069,NA,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6921,6921,69.02,2040,2069,NA,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6901,6901,69.03,2070,2099,NA,,,,,,,,,,,,,,,8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6902,6902,69.03,2070,2099,NA,,,,,,,,,,,,,,,6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6903,6903,69.03,2070,2099,NA,,,,,,,,,,,,,,,2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6904,6904,69.03,2070,2099,NA,,,,,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6905,6905,69.03,2070,2099,NA,,,,,,,,,,,,,,,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6906,6906,69.03,2070,2099,NA,,,,,,,,,,,,,,,-13,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6907,6907,69.03,2070,2099,NA,,,,,,,,,,,,,,,-14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6908,6908,69.03,2070,2099,NA,,,,,,,,,,,,,,,-12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6909,6909,69.03,2070,2099,NA,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6910,6910,69.03,2070,2099,NA,,,,,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6911,6911,69.03,2070,2099,NA,,,,,,,,,,,,,,,-4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6912,6912,69.03,2070,2099,NA,,,,,,,,,,,,,,,-8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6913,6913,69.03,2070,2099,NA,,,,,,,,,,,,,,,-7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6914,6914,69.03,2070,2099,NA,,,,,,,,,,,,,,,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6915,6915,69.03,2070,2099,NA,,,,,,,,,,,,,,,2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6916,6916,69.03,2070,2099,NA,,,,,,,,,,,,,,,-7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6917,6917,69.03,2070,2099,NA,,,,,,,,,,,,,,,0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6918,6918,69.03,2070,2099,NA,,,,,,,,,,,,,,,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6919,6919,69.03,2070,2099,NA,,,,,,,,,,,,,,,-6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6920,6920,69.03,2070,2099,NA,,,,,,,,,,,,,,,-4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6921,6921,69.03,2070,2099,NA,,,,,,,,,,,,,,,-1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.04,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.05,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.06,2010,2039,NA,,,-14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.07,2040,2069,NA,,,-12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.08,2070,2099,NA,,,-18,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.01,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-49,%,,,,,4,%,,,,,3.6,%,,,0.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-17,%,,,,,-0.4,%,,,,,5.1,%,,,0.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.03,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-40,%,,,,,2.8,%,,,,,2.4,%,,,1.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.04,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-65,%,,,,,2.4,%,,,,,-3,%,,,-0.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.05,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-63,%,,,,,3.6,%,,,,,0.1,%,,,0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.06,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-61,%,,,,,5.4,%,,,,,4.3,%,,,0.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.07,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-48,%,,,,,2.5,%,,,,,3.7,%,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.08,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-49,%,,,,,6.4,%,,,,,9.4,%,,,3.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.09,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-71,%,,,,,7.8,%,,,,,2.5,%,,,1.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.1,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-76,%,,,,,6.1,%,,,,,0.7,%,,,0.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.11,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-66,%,,,,,6.9,%,,,,,4.1,%,,,1.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-64,%,,,,,3.9,%,,,,,7.9,%,,,2.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-43,%,,,,,8.7,%,,,,,17,%,,,5.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-77,%,,,,,12.5,%,,,,,2.8,%,,,2.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-79,%,,,,,10.7,%,,,,,8,%,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.16,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.17,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.01,1980,2009,18601,,,,,,,,,,,,,,,790,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.01,1980,2009,18602,,,,,,,,,,,,,,,220,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.01,1980,2009,18603,,,,,,,,,,,,,,,1250,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.01,1980,2009,18604,,,,,,,,,,,,,,,554,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.01,1980,2009,18605,,,,,,,,,,,,,,,551,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.01,1980,2009,18606,,,,,,,,,,,,,,,347,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.01,1980,2009,18607,,,,,,,,,,,,,,,417,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.01,1980,2009,18608,,,,,,,,,,,,,,,358,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.02,2040,2069,NA,,,,,,,,,,,,,,,798,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.02,2040,2069,NA,,,,,,,,,,,,,,,228,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.02,2040,2069,NA,,,,,,,,,,,,,,,1364,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.02,2040,2069,NA,,,,,,,,,,,,,,,548,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.02,2040,2069,NA,,,,,,,,,,,,,,,550,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.02,2040,2069,NA,,,,,,,,,,,,,,,349,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.02,2040,2069,NA,,,,,,,,,,,,,,,461,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.02,2040,2069,NA,,,,,,,,,,,,,,,369,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.03,2070,2099,NA,,,,,,,,,,,,,,,796,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.03,2070,2099,NA,,,,,,,,,,,,,,,236,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.03,2070,2099,NA,,,,,,,,,,,,,,,1410,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.03,2070,2099,NA,,,,,,,,,,,,,,,535,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.03,2070,2099,NA,,,,,,,,,,,,,,,545,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.03,2070,2099,NA,,,,,,,,,,,,,,,347,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.03,2070,2099,NA,,,,,,,,,,,,,,,493,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.03,2070,2099,NA,,,,,,,,,,,,,,,376,mm/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.01,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.02,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rokaya et al., 2020",141,Great Slave Lake,14101,14101,141.01,1981,2010,14101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,m3/s,,,,,,,,,,,,,,,23,m3/s,,,,,,,,,157,Day,150,Julian Day,,,,,,,99,Day
"Rokaya et al., 2020",141,Great Slave Lake,14101,14101,141.02,2071,2100,NA,,,32,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552,m3/s,,,,,,,,,,,,,,,80,m3/s,,,,,,,,,127,Day,125,Julian Day,,,,,,,67,Day
"Loukas et al., 2002",96,Pacific,9601,9601,96.01,1970,1990,9601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9601,9601,96.02,2080,2100,NA,,,,,,,,,,,,,,,13,%,,,,,,,,,,,,,290,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9602,9602,96.01,1970,1990,9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9602,9602,96.02,2080,2100,NA,,,,,,,,,,,,,,,37,%,,,,,,,,,,,,,296,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Motiee & McBean, 2017",111,St. Lawrence,11101,11101,111.01,1965,1994,11101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
