,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,DJFSflo,DJFSflo_un,MAMSflo,MAMSflo_un,JJASflo,JJASflo_un,SONSflo,SONSflo_un,IMS_50_DJF_strflo,unit,IMS_50_MAM_strflo,unit,IMS_50_JJA_strflo,unit,IMS_50_SON_strflo,unit,MAM_water_supply,unit,JJA_water_supply,unit,DJFRunoff,DJFRunoff_un,MAMRunoff,MAMRunoff_un,JJARunoff,JJARunoff_un,SONRunoff,SONRunoff_un,Runoff_MAM_medflowyr,Runoff_MAM_medflowyr_un,DJFET,DJFET_un,MAMET,MAMET_un,JJAET,JJAET_un,SONET,SONET_un,DJFAET,DJFAET_un,MAMAET,MAMAET_un,JJAAET,JJAAET_un,SONAET,SONAET_un,SONRech,SONRech_un,DJFRech,DJFRech_un,MAMRech,MAMRech_un,JJARech,JJARech_un,DJFSoilWat,DJFSoilWat_un,MAMSoilWat,MAMSoilWat_un,JJASoilWat,JJASoilWat_un,SONSoilWat,SONSoilWat_un
"Islam & Gan, 2014",69,Nelson River,6907,6907,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6908,6908,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6909,6909,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6910,6910,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6911,6911,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6912,6912,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6913,6913,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6914,6914,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6915,6915,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6916,6916,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6917,6917,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6918,6918,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6919,6919,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6920,6920,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6921,6921,69.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.04,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.05,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.06,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.07,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.08,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam & Gan, 2014",69,Nelson River,6922,6922,69.03,2070,2099,NA,114,%,7,%,-16,%,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.01,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.03,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.04,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.05,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.06,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.07,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.08,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.09,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.1,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.11,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.16,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.17,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nemeth, 2010",117,Nelson River,11701,11701,117.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.01,1980,2009,18601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.01,1980,2009,18602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.01,1980,2009,18603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.01,1980,2009,18604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.01,1980,2009,18605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.01,1980,2009,18606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.01,1980,2009,18607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.01,1980,2009,18608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18601,18601,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18602,18602,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18603,18603,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18604,18604,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18605,18605,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18606,18606,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18607,18607,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2019",186,Pacific,18608,18608,186.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.01,2070,2099,NA,,,11,%,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.02,2070,2099,NA,,,26,%,-3.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.03,2070,2099,NA,,,62,%,0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibike et al., 2018",38,Great Slave Lake,3801,3801,38.04,2070,2099,NA,,,71,%,-12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rokaya et al., 2020",141,Great Slave Lake,14101,14101,141.01,1981,2010,14101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rokaya et al., 2020",141,Great Slave Lake,14101,14101,141.01,2071,2100,NA,190,%,130,%,22,%,-33,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9601,9601,96.01,1970,1990,9601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9601,9601,96.02,2080,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9602,9602,96.01,1970,1990,9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loukas et al., 2002",96,Pacific,9602,9602,96.02,2080,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Motiee & McBean, 2017",111,St. Lawrence,11101,11101,111.01,1965,1994,11101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Motiee & McBean, 2017",111,St. Lawrence,11101,11101,111.02,2010,2050,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Motiee & McBean, 2017",111,St. Lawrence,11101,11101,111.03,2010,2050,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Motiee & McBean, 2017",111,St. Lawrence,11101,11101,111.04,2010,2050,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6709,6709,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6709,6709,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6709,6709,67.03,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6701,6701,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6701,6701,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6702,6702,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6702,6702,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6703,6703,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6703,6703,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6704,6704,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6704,6704,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6705,6705,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6705,6705,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6706,6706,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6706,6706,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6707,6707,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6707,6707,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6708,6708,67.01,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6708,6708,67.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islam et al., 2017",67,Pacific,6708,6708,67.03,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,-50,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14901,14901,149.01,1961,1990,14901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14902,14902,149.01,1961,1990,14902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14903,14903,149.01,1961,1990,14903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14904,14904,149.01,1961,1990,14904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14905,14905,149.01,1961,1990,14905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14906,14906,149.01,1961,1990,14906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14907,14907,149.01,1961,1990,14907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14908,14908,149.01,1961,1990,14908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14909,14909,149.01,1961,1990,14909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14910,14910,149.01,1961,1990,14910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14911,14911,149.01,1961,1990,14911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14912,14912,149.01,1961,1990,14912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14913,14913,149.01,1961,1990,14913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14914,14914,149.01,1961,1990,14914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14915,14915,149.01,1961,1990,14915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14901,14901,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14902,14902,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14903,14903,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14904,14904,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14905,14905,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14906,14906,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14907,14907,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14908,14908,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14909,14909,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14910,14910,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14911,14911,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14912,14912,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14913,14913,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14914,14914,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14915,14915,149.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14901,14901,149.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14902,14902,149.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Great Slave Lake,14903,14903,149.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14904,14904,149.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2011",149,Pacific,14905,14905,149.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
